cod pro;Razão Social;Nome Fantasia;ativo;Série do Fabricante;cod Produto;Descrição pro;Contrato;Setor;Responsável;Data Movimento;Num.OS;Observação;Envio / Retorno;Val Cobrado
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1900;877H4Y3;10321;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE;;01/08/2024;0;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2131;J5YBZM3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;188;COM OFFICE   KIT TECLADO E MOUSE;;01/08/2024;0;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2303;PE07CEFH;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;01/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2360;PE09QQRB;10235;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;188;SEM OFFICE;;01/08/2024;0;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2387;HN6H4Y3;10314;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE   MOUSE;;01/08/2024;0;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2484;PE0C39L9;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE   KIT TECLADO E MOUSE;;01/08/2024;0;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2493;PE0C39VH;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE;;01/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4130;PE0AV488;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE;;01/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4404;SPE061RQ9;1028;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;188;COM OFFICE;;01/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4552;8XFR044;10266;NOTEBOOK DELL LATITUDE 3440 CORE I7  SSD;188;COM OFFICE;;14/08/2024;0;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1034;PE07BXEX;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;23/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2642;PE08Q0AR;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;23/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1026;PE07CE1L;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;ITAU - COM OFFICE;;26/08/2024;2570;;Envio;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1026;PE07CE1L;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;ITAU - COM OFFICE;;26/08/2024;0;;Retorno;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1028;PE07D1BT;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;ITAU - COM OFFICE;;26/08/2024;2571;;Envio;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1028;PE07D1BT;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;ITAU - COM OFFICE;;26/08/2024;0;;Retorno;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1312;PE084TBX;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;27/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4361;HD6D044;10260;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;ITAU - COM OFFICE;;28/08/2024;2585;;Envio;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4361;HD6D044;10260;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;ITAU - COM OFFICE;;28/08/2024;0;;Retorno;312,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1012;PE07D1E2;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;30/08/2024;0;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4580;PE0CPG26;10349;NOTEBOOK LENOVO THINKPAD T14 G4 CORE I7;188;COM OFFICE;;30/08/2024;0;;Envio;382,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2417;PE0C0ESC;10340;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I7;188;SEM OFFICE;;04/09/2024;2660;;Envio;350,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4560;39NT0N3;1079;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;188;COM OFFICE;;04/09/2024;2661;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;A275531;3,54315E+14;1062;SMARTPHONE SAMSUNG GALAXY A24 - 128GB  4;188;PADRAO;;04/09/2024;2660;;Envio;130,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1034;PE07BXEX;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;05/09/2024;2693;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4313;PE0CJ3XC;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;09/09/2024;2681;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4319;PE0CJC6B;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;09/09/2024;2681;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4322;PE0CJBXP;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;09/09/2024;2681;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4326;PE0CJBXV;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;09/09/2024;2681;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1265;PE09ENHY;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;16/09/2024;2721;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2642;PE08Q0AR;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;16/09/2024;2761;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4580;PE0CPG26;10349;NOTEBOOK LENOVO THINKPAD T14 G4 CORE I7;188;COM OFFICE;;24/09/2024;2818;;Retorno;382,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4300;PE0CJBY9;1069;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;SEM OFFICE;;25/09/2024;2827;;Envio;249,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4580;PE0CPG26;10349;NOTEBOOK LENOVO THINKPAD T14 G4 CORE I7;188;COM OFFICE;;25/09/2024;2831;;Envio;382,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4560;39NT0N3;1079;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;188;COM OFFICE;;27/09/2024;2835;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2975;PE0C7BMZ;10334;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I7;188;COM OFFICE;;04/10/2024;2905;;Envio;382,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2006;PE06HMTY;10242;NOTEBOOK LENOVO THINKPAD T14 G1 CORE I5;188;COM OFFICE;;16/10/2024;3012;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1597;PE0AW03J;10318;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;188;COM OFFICE;;30/10/2024;3115;;Envio;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2118;PE0AW005;10319;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;188;COM OFFICE;;30/10/2024;3114;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1815;PE097ZL9;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;31/10/2024;3117;;Envio;322,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1854;927H4Y3;10321;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE;;01/11/2024;3120;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;A275531;3,54315E+14;1062;SMARTPHONE SAMSUNG GALAXY A24 - 128GB  4;188;PADRAO;;05/11/2024;3173;;Retorno;130,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1837;427H4Y3;10321;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE;;12/11/2024;3207;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2484;PE0C39L9;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE   KIT TECLADO E MOUSE;;12/11/2024;3221;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4550;BXFR044;10268;NOTEBOOK DELL LATITUDE 3440 CORE I7  SSD;188;COM OFFICE;;12/11/2024;3208;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1314;PE07CEC0;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;13/11/2024;3203;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2387;HN6H4Y3;10314;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE   MOUSE;;18/11/2024;3255;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2808;1J5NW14;10257;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;COM OFFICE;;18/11/2024;3244;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4897;8556Z34;10257;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;COM OFFICE;;18/11/2024;3243;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1597;PE0AW03J;10318;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;188;COM OFFICE;;25/11/2024;3277;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2098;PE08P087;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;25/11/2024;3281;;Envio;322,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2218;PE0AVZZG;10319;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;188;COM OFFICE;;25/11/2024;3277;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2098;PE08P087;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;26/11/2024;3301;;Retorno;322,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;A275533;3,54315E+14;1062;SMARTPHONE SAMSUNG GALAXY A24 - 128GB  4;188;PADRAO;;26/11/2024;3269;;Envio;130,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2099;PE07CENW;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;27/11/2024;3298;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4677;PE0C7T5H;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;27/11/2024;3308;;Envio;322,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2131;J5YBZM3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;188;COM OFFICE   KIT TECLADO E MOUSE;;28/11/2024;3330;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4353;PE0CJC49;10340;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I7;188;COM OFFICE;;04/12/2024;3363;;Envio;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;A275527;3,54315E+14;1062;SMARTPHONE SAMSUNG GALAXY A24 - 128GB  4;188;PADRAO;;05/12/2024;3389;;Envio;130,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4552;8XFR044;10266;NOTEBOOK DELL LATITUDE 3440 CORE I7  SSD;188;COM OFFICE;;16/12/2024;3460;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1433;PE0A9RCB;10231;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;188;COM OFFICE;;23/12/2024;3498;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2488;PE0C394S;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE;;23/12/2024;3496;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4835;PE0D8P9Z;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3519;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4865;PE0D8NSM;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3518;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4867;PE0D866Y;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3517;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4877;PE0D8QBK;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3514;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4881;PE0D8QBF;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3515;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4885;PE0D8NT4;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;26/12/2024;3516;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1259;PE09EP9H;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;SEM OFFICE;;02/01/2025;3545;;Envio;249,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4796;PE0D8NTK;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;03/01/2025;3577;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4816;PE0D8P9R;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;03/01/2025;3577;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4852;PE0D8QB5;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;03/01/2025;3577;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4875;PE0D8NT3;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;03/01/2025;3577;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2024;PE0AV949;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE;;04/01/2025;3566;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4888;PE0D8NT7;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;04/01/2025;3578;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;A275558;3,54315E+14;1062;SMARTPHONE SAMSUNG GALAXY A24 - 128GB  4;188;PADRAO;;04/01/2025;3566;;Envio;130,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4815;PE0D8NTY;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;07/01/2025;3600;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4845;PE0D8QAY;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;07/01/2025;3602;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4798;PE0D8NTH;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;08/01/2025;3591;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4855;PE0D8QB6;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;08/01/2025;3603;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;2360;PE09QQRB;10235;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;188;SEM OFFICE;;14/01/2025;3676;;Retorno;0,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4817;PE0D8P9S;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;14/01/2025;3673;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4838;PE0D8QAQ;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;14/01/2025;3673;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4842;PE0D8QAV;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;14/01/2025;3673;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4844;PE0D8QAX;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;14/01/2025;3673;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4860;PE0D8NSS;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;15/01/2025;3674;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4322;PE0CJBXP;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;16/01/2025;3705;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1382;PE07D1BR;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;23/01/2025;3760;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4820;PE0D8QBP;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;23/01/2025;3759;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4829;PE0D8QBZ;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;23/01/2025;3759;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4843;PE0D8QAW;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;23/01/2025;3759;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4861;PE0D8NSR;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;23/01/2025;3759;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4897;8556Z34;10257;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;COM OFFICE;;28/01/2025;3720;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1697;PE09EN7T;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;29/01/2025;3807;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4313;PE0CJ3XC;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;31/01/2025;3831;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4319;PE0CJC6B;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;188;COM OFFICE;;31/01/2025;3830;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4827;PE0D8QBX;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;31/01/2025;3836;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4847;PE0D8QB0;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;31/01/2025;3836;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4878;PE0D8QBJ;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;31/01/2025;3836;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4883;PE0D8QBD;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;31/01/2025;3836;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4893;PE0D8QB9;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;03/02/2025;3837;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1831;227H4Y3;10321;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE;;10/02/2025;3919;;Retorno;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1312;PE084TBX;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;188;COM OFFICE;;11/02/2025;3944;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4130;PE0AV488;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;188;COM OFFICE;;11/02/2025;3943;;Retorno;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1856;947H4Y3;10321;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;188;COM OFFICE;;12/02/2025;3948;;Retorno;412,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4886;PE0D8NT5;10272;NOTEBOOK LENOVO THINKPAD E14 G6  ULTRA 5;188;SEM OFFICE;;13/02/2025;3958;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;5440;SPE0DP8NL;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;188;SEM OFFICE;;17/02/2025;3978;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;5444;SPE0DP7T3;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;188;SEM OFFICE;;17/02/2025;3978;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;5445;SPE0DP8SL;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;188;SEM OFFICE;;17/02/2025;3978;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;5446;SPE0DP8LP;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;188;SEM OFFICE;;17/02/2025;3978;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;5447;SPE0DP8MT;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;188;SEM OFFICE;;18/02/2025;3979;;Envio;250,00
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;4897;8556Z34;10257;NOTEBOOK DELL LATITUDE 3440 CORE I5 SSD;188;COM OFFICE;;20/02/2025;3955;;Envio;311,50
113;RANDSTAD BRASIL RECURSOS HUMANOS LTDA.;RANDSTAD BRASIL;1433;PE0A9RCB;10231;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;188;COM OFFICE;;27/02/2025;4104;;Retorno;311,50
